IssueKey,CommitId,CommitDate,ParentCount,IsMerge,IsRevert,IssueInSubject,ChangedFiles,ProductionJavaFiles,ProductionJavaPaths,Subject
STORM-596,42bcf300e1adfe16ba35a4727a7ae12723a25ca8,2015-04-29T09:01:44+08:00,1,false,false,true,1,0,,STORM-596:delete extra ')' in function loader#launch-receive-thread!
STORM-596,7ab8b965ff27de917e6338f5b054946240d21c93,2015-04-29T09:59:43+08:00,1,false,false,true,2,0,,STORM-596:delete extra ')' in function loader#launch-receive-thread!
STORM-596,2b839cb4b29e13029e72c582ff96e7dd873680a6,2015-04-29T10:00:18+08:00,1,false,false,true,1,0,,STORM-596:delete extra ')' in function loader#launch-receive-thread!
STORM-596,77bc461da9ae8131026b3cc43c091572f80ffb2e,2015-05-22T14:46:03-05:00,2,true,false,true,4,1,storm-core/src/jvm/backtype/storm/Config.java,Merge branch 'storm-596' of https://github.com/caofangkun/apache-storm into STORM-596
STORM-596,2195fd606c101ed949e12e29b0d9e2bf9024978e,2015-05-22T14:54:12-05:00,1,false,false,true,1,0,,Added STORM-596 to Changelog
STORM-603,93f11c46a219dbaa210a994ded34ed37b0ec8c14,2015-05-04T13:52:28-05:00,2,true,false,true,2,1,external/storm-kafka/src/jvm/storm/kafka/DynamicBrokersReader.java,Merge branch 'STORM-603' of https://github.com/curtisallen/storm into STORM-603
STORM-603,ea0fe124c943c6e2bab889c537bd13188df50107,2015-05-04T14:18:33-05:00,1,false,false,true,1,0,,Added STORM-603 to Changelog
STORM-608,37442e5dec821745f99f57e256470e8d1a9c6112,2015-01-03T14:31:11-08:00,1,false,false,true,2,0,,STORM-608. Storm UI CSRF escape characters not work correctly.
STORM-608,8f3530404f3550415146c484d31765028c0d98b9,2015-01-03T14:32:57-08:00,1,false,false,true,1,0,,STORM-608. Storm UI CSRF escape characters not work correctly.
STORM-608,01e6b12fc9a62e496998cd84f18991b50fc542d9,2015-02-03T12:56:47-06:00,2,true,false,true,2,0,,Merge branch 'STORM-608' of https://github.com/harshach/incubator-storm into STORM-608
STORM-608,8491151b67bf07c86032b78e30ce44912fd66def,2015-02-03T13:32:19-06:00,1,false,false,true,1,0,,Added STORM-608 to Changelog
STORM-610,c3ffc67af523959399554e8dd53a619141f0f798,2015-01-06T14:46:19-06:00,2,true,false,true,1,0,,Merge branch 'check-rv-fts_close' of https://github.com/mnogu/incubator-storm into STORM-610
STORM-610,b9fb838490ca78c9c3a370ab3a5ff2c6a41a8dab,2015-01-06T14:46:57-06:00,1,false,false,true,1,0,,Added STORM-610 to changelog
STORM-611,d256627de95f5cf84743b223b6e65edee502d467,2015-01-06T14:35:24-06:00,2,true,false,true,1,0,,Merge branch 'remove-extra-breaks' of https://github.com/mnogu/incubator-storm into STORM-611
STORM-611,cc19d434ca231bfdf72ae1a17beb6e5bb1bf2aad,2015-01-06T14:36:10-06:00,1,false,false,true,1,0,,Added STORM-611 to Changelog
STORM-612,fce07207fd4023312f507fe977aded09686d05c8,2015-01-06T10:52:51-06:00,1,false,false,true,1,0,,Updated Changelog with STORM-612
STORM-613,9ad27f19853e08d3bff8bcc5c3d7d1d23c1ea83a,2015-01-06T10:18:34-06:00,2,true,false,true,1,1,external/storm-kafka/src/jvm/storm/kafka/KafkaUtils.java,Merge branch 'fix-wrong-getOffset-return-value' of https://github.com/tedxia/incubator-storm into STORM-613
STORM-613,01729f1ff375cd68581abebbd7014b7cadfc8c13,2015-01-06T10:26:25-06:00,1,false,false,true,1,0,,Added STORM-613 to changelog.
STORM-620,f603a5e0c12fe902ac944a8e17ccc62b2d9f5ed8,2015-01-09T22:27:03+09:00,1,false,false,true,1,0,,[STORM-620] Duplicate maven plugin declaration
STORM-620,81fa587d2412d06fdcd2ce33f49dfe033829384d,2015-01-14T11:13:17-06:00,2,true,false,true,1,0,,Merge branch 'duplicate-plugin-declaration' of https://github.com/Lewuathe/storm into STORM-620
STORM-620,1085f5061e28eb9038853278433b8bb52c406d5d,2015-01-14T11:25:47-06:00,1,false,false,true,1,0,,Added STORM-620 to Changelog
STORM-625,5be9e9d9cfe6fb497a7706308cc9c59061215cea,2015-03-03T16:34:53-06:00,1,false,false,true,2,2,storm-core/src/jvm/backtype/storm/messaging/netty/Client.java | storm-core/src/jvm/backtype/storm/messaging/netty/Context.java,STORM-625: don't leak netty clients when workers move
STORM-625,14bc9ce73bfe7aa4e46c06eefac102ed693e40c8,2015-03-10T16:32:21Z,2,true,false,true,2,2,storm-core/src/jvm/backtype/storm/messaging/netty/Client.java | storm-core/src/jvm/backtype/storm/messaging/netty/Context.java,Merge branch 'STORM-625' of https://github.com/revans2/incubator-storm into storm625
STORM-625,87a6627302343305beaaade1ab8a64aad3b045ef,2015-03-13T13:33:42-05:00,1,false,false,true,1,0,,Adding STORM-625 to changelog.
STORM-627,c7feb18459ff2d71fccdb5e903524916ea9ef62b,2015-01-16T15:21:46-08:00,1,false,false,true,1,0,,Added STORM-627 to changelog.
STORM-630,dd92c0d87e589b345ae1167e7318e43ba44556bf,2015-01-21T22:04:14+09:00,1,false,false,true,2,0,,[STORM-630] Support for Clojure 1.6.0
STORM-630,4e5c7ccad90ce11f6072dd24186ddccff98402fa,2015-01-23T14:00:37-06:00,2,true,false,true,2,0,,Merge branch 'upgrade-clojure' of https://github.com/Lewuathe/storm into STORM-630
STORM-630,f57e3b647c27b39fcb3daacc0427fc01393d9af7,2015-01-23T14:02:13-06:00,2,true,false,true,2,0,,Merge branch 'master' of https://github.com/taojoe/storm into STORM-630
STORM-630,cd99ca197aa956ff43528b75774933370c2f0f31,2015-01-23T14:05:23-06:00,1,false,false,true,2,0,,Added STORM-630 to Changelog
STORM-633,ef85387299e48051abe2434a58adbd74376190e0,2015-01-22T15:04:35-08:00,1,false,false,true,1,0,,STORM-633. Nimbus - HTTP Error 413 full HEAD if using kerberos authentication.
STORM-633,5b68f5409d42a3fb8a5ae34c38262b4dd43a38c5,2015-02-19T19:48:37-08:00,2,true,false,true,1,0,,Merge branch 'STORM-633' of https://github.com/harshach/incubator-storm into STORM-633
STORM-633,9a33c3d31576b3fadc8fce635915e1ccbe6f6dca,2015-02-19T20:16:37-08:00,2,true,false,true,1,0,,Merge branch 'STORM-633'
STORM-635,bf9a311848de6ac2abf5cbbe987953b120fd813c,2015-01-21T17:45:14-08:00,1,false,false,true,1,0,,STORM-635. logviewer returns 404 if storm_home/logs is a symlinked dir.
STORM-635,516097efc72c79f2bad28585f413a78c10c6c9d5,2015-01-22T10:35:41-08:00,1,false,false,true,1,0,,STORM-635. logviewer returns 404 if storm_home/logs is a symlinked dir.
STORM-635,4abc6b5d343b2cc11403badb81dbed57c4795d7c,2015-02-03T11:00:25-06:00,2,true,false,true,1,0,,Merge branch 'STORM-635' of https://github.com/harshach/incubator-storm into STORM-635
STORM-635,bbcf749ca3c2557fabfc07db573e6d43eaf63d36,2015-02-03T11:09:24-06:00,1,false,false,true,1,0,,Added STORM-635 to Changelog
STORM-636,01d78c726d15a5ac9a4676e6b85b41b6eff9b857,2015-02-03T12:34:57-06:00,2,true,false,true,14,1,storm-core/src/jvm/backtype/storm/utils/Monitor.java,Merge branch 'storm-636-ui-errors' of https://github.com/d2r/storm into STORM-636
STORM-636,1f35f41a879c8e12a77b1eb8f0695507486a88a6,2015-02-03T12:52:59-06:00,1,false,false,true,1,0,,Added STORM-636 to changelog
STORM-640,e3ee3a3c3f3f8da03dcecf2c7cd617ec6826b445,2015-02-02T16:49:40-08:00,1,false,false,true,1,0,,STORM-640. Storm UI vulnerable to poodle attack.
STORM-640,f38b4b872fd1766b21984036f21e301bea2e54da,2015-02-19T20:38:15-08:00,2,true,false,true,1,0,,Merge branch 'STORM-640' of https://github.com/harshach/incubator-storm into STORM-640
STORM-640,a8eab502123244af5fc9b895145f3fd1557762e6,2015-02-19T20:56:17-08:00,1,false,false,true,1,0,,Added STORM-640 to CHANGELOG.
STORM-641,d8d73a2e095329c5eeda44255ba369e96c4c546f,2015-02-02T16:37:15-08:00,1,false,false,true,2,0,,STORM-641. Add total number of topologies to api/v1/cluster/summary.
STORM-641,e0475e411794a6e60a7cefac34eec24820e15f10,2015-02-21T12:34:12-08:00,2,true,false,true,2,0,,Merge branch 'STORM-641' of https://github.com/harshach/incubator-storm into STORM-641
STORM-641,2de5274268580b56214f70878dfb5afc61227e95,2015-02-23T08:31:17-08:00,1,false,false,true,1,0,,Added STORM-641 to CHANGELOG.
STORM-641,e6a29e07c9863db6b885465d6cbf57168f6a1e6c,2015-02-23T09:47:14-08:00,2,true,false,true,3,0,,Merge branch 'STORM-641'
STORM-643,67cc2201a3a2a4f5cb724d0c350a39c2c90f7e5a,2015-07-18T10:10:28+09:00,1,false,false,true,1,0,,add STORM-643 to CHANGELOG.md
STORM-643,0315b015dc048568c708ae0a41010391dbbe9b42,2015-07-18T10:13:46+09:00,1,false,false,true,1,0,,add STORM-643 to CHANGELOG.md
STORM-643,5ac30623733a4d882e7f2dfd9c903efd91cede5d,2015-07-18T10:14:27+09:00,1,false,false,true,1,0,,add STORM-643 to CHANGELOG.md
STORM-643,05bd1e36697fe7038284833032da262afb82ac99,2015-07-18T11:39:51+08:00,1,false,false,true,4,3,external/storm-kafka/src/jvm/storm/kafka/ExponentialBackoffMsgRetryManager.java | external/storm-kafka/src/jvm/storm/kafka/FailedMsgRetryManager.java | external/storm-kafka/src/jvm/storm/kafka/PartitionManager.java,STORM-643 fixing based on master branch
STORM-643,f091743d9ebc935c9bbbc210095884c3d819632b,2015-07-18T11:39:51+08:00,1,false,false,true,4,3,external/storm-kafka/src/jvm/storm/kafka/ExponentialBackoffMsgRetryManager.java | external/storm-kafka/src/jvm/storm/kafka/FailedMsgRetryManager.java | external/storm-kafka/src/jvm/storm/kafka/PartitionManager.java,STORM-643 fixing based on master branch
STORM-648,5eefcfbe331d54216850041a3268d45a20d1933e,2015-02-02T15:45:57-08:00,1,false,false,true,1,0,,STORM-648. storm examples BasicDRPCTopology fails without running.
STORM-648,a16d1404f856934b89349e137be4004ce24104e0,2015-02-19T19:51:33-08:00,2,true,false,true,1,0,,Merge branch 'STORM-648' of https://github.com/harshach/incubator-storm into STORM-648
STORM-649,5cf2a549210a31b853af32d94da8eaafacf8787f,2014-10-24T16:44:31-07:00,1,false,false,true,4,0,,STORM-649:HDFS topologies should write to /tmp.
STORM-649,7d8196ceb167e30e4f48abc8b1b3f085602d5a58,2015-02-19T20:24:33-08:00,2,true,false,true,5,0,,Merge branch 'STORM-649' of https://github.com/Parth-Brahmbhatt/incubator-storm into STORM-649
STORM-651,db1182d753a6cc911a220d2891c8efd2f093d77c,2014-10-17T11:11:03-07:00,1,false,false,true,2,0,,"STORM-651: Rename ""ui"" service to ""storm ui"" and temp.txt should be in TEMP folder.Add jdk and jres bin and libs dirs to lib path."
STORM-651,8e8840134eda28e00ba80fe23c175131e3900032,2015-02-19T19:37:01-08:00,2,true,false,true,2,0,,Merge branch 'STORM-651' of https://github.com/Parth-Brahmbhatt/incubator-storm into STORM-651
STORM-651,670936152be08b6d6f5e6d7cb591f8cb932b4661,2015-02-19T19:43:54-08:00,1,false,false,true,1,0,,Added STORM-651 to changelog
STORM-651,3cebc7c9bf7c1d0d0f23b60f2f3d731a88cf95eb,2015-02-19T20:10:31-08:00,2,true,false,true,3,0,,Merge branch 'STORM-651'
STORM-651,790fcab8d0932e5f59a4e74d129e924015180f17,2015-05-15T16:42:50-04:00,1,false,true,true,2,0,,"Revert ""STORM-651: Rename ""ui"" service to ""storm ui"" and temp.txt should be in TEMP folder.Add jdk and jres bin and libs dirs to lib path."""
STORM-659,d5dcf0dbdc1c815dcb8b8920c4ff7ce78c7d7749,2015-03-08T10:53:51-07:00,2,true,false,true,1,0,,Merge branch 'storm-659-grep-match-lines' of https://github.com/d2r/storm into STORM-659
STORM-659,30a013021931e7e2b7fec56a6d90619e1359873f,2015-03-08T11:02:12-07:00,1,false,false,true,1,0,,Added STORM-659 to CHANGELOG.
STORM-670,d9568f99841e8449f41353e409eac73aeb3b6dc7,2015-02-12T12:15:04-05:00,1,false,false,true,1,1,external/storm-kafka/src/jvm/storm/kafka/ExponentialBackoffMsgRetryManager.java,STORM-670: restore java 1.6 compatibility
STORM-670,69cb7621181405689386c9676936cc763394871c,2015-03-11T16:17:56-05:00,2,true,false,true,1,1,external/storm-kafka/src/jvm/storm/kafka/ExponentialBackoffMsgRetryManager.java,Merge branch 'STORM-670' of https://github.com/ptgoetz/storm into STORM-670
STORM-670,a05ba34c8196312818f128d4c207cccdc2bcb784,2015-03-11T16:34:55-05:00,1,false,false,true,1,0,,Add STORM-670 to Changelog
STORM-675,a4a8f7d22bf79a04d4cddd067f2a63766084ebfe,2015-02-17T17:11:50-08:00,1,false,false,true,3,0,,STORM-675. Allow users to have storm-env.sh under config dir to set custom JAVA_HOME and other env variables.
STORM-675,111fd959f52f0211a106a31b4dbeeb346097e6f3,2015-03-05T08:33:55-08:00,1,false,false,true,2,0,,STORM-675. Allow users to have storm-env.sh under config dir to set custom JAVA_HOME and other env variables.
STORM-675,45750543886bc2fa87925a89e6b1894138d9cc52,2015-03-05T18:08:51-08:00,2,true,false,true,3,0,,Merge branch 'STORM-BIN' of https://github.com/harshach/incubator-storm into STORM-675
STORM-675,07098e8ebd1ba69c0a545d22b843112167b64e20,2015-03-05T18:17:31-08:00,1,false,false,true,1,0,,Added STORM-675 to Changelog.
STORM-682,c19e482b70f18d690ad165c78551860506486095,2015-02-20T11:56:22-08:00,1,false,false,true,2,1,storm-core/src/jvm/backtype/storm/utils/VersionedStore.java,STORM-682: supervisor should handle worker state corruption gracefully.
STORM-682,ca7bd99beff75e592c6abc9ba5186633d00f0fe4,2015-02-20T11:56:22-08:00,1,false,false,true,2,1,storm-core/src/jvm/backtype/storm/utils/VersionedStore.java,STORM-682: supervisor should handle worker state corruption gracefully.
STORM-682,012f75a8c0e91371d8794bdf40bb58e439707d2f,2015-03-12T15:39:13-07:00,2,true,false,true,2,1,storm-core/src/jvm/backtype/storm/utils/VersionedStore.java,Merge branch 'STORM-682' of https://github.com/Parth-Brahmbhatt/incubator-storm into STORM-682
STORM-682,73a7f5d7306b0df8921130d23db22a5dca89fdbb,2015-03-12T15:53:28-07:00,1,false,false,true,1,0,,Added STORM-682 to CHANGELOG.
STORM-682,f0de11a20fe2f20dc1dc2f485549e0dc342f8680,2015-03-18T11:05:30-04:00,1,false,false,true,1,0,,add STORM-682 to changelog
STORM-683,b60d0f180d4ebeaae1f1af264f4c126f0f2f6043,2015-02-20T16:12:02-06:00,1,false,false,true,3,0,,STORM-683: Make false in a conf really evaluate to false in clojure.
STORM-683,348d480bed8d10f6a9ed5902a1b14fe3e8167029,2015-02-23T11:01:01-06:00,1,false,false,true,1,0,,Added STORM-683 to Changelog
STORM-684,76159b017d111b4bd39936fb2e41ce886cd50089,2015-02-23T10:50:54-06:00,2,true,false,false,1,1,storm-core/src/jvm/storm/trident/spout/RichSpoutBatchExecutor.java,Merge branch 'fix_spout_close' of https://github.com/onlychoice/storm
STORM-684,740609b14ad652e05242334c53b11334fb22c5b9,2015-02-23T10:51:53-06:00,1,false,false,true,1,0,,Updating CHANGELOG for STORM-684
STORM-685,0eb5f30e95f29a02d88935850527ddb3bd23237b,2015-02-23T11:04:33-06:00,1,false,false,true,2,0,,Update CHANGELOG and contributors for STORM-685
STORM-687,bb056459ede50694d488b334e687f336628c4cec,2015-02-23T18:22:47-08:00,1,false,false,true,3,0,,STORM-687. Storm UI does not display up to date information despite refreshes in IE.
STORM-687,99aeb80b074f1dc48a396b21ec5ca30a8ed09ddb,2015-02-24T13:35:12-08:00,1,false,false,true,4,0,,STORM-687. Storm UI does not display up to date information despite refreshes in IE.
STORM-687,5934654d9edcbaf6626ae28cefc147771a4a0bdc,2015-02-25T15:20:07-06:00,2,true,false,true,2,0,,Merge branch 'STORM-687' of https://github.com/harshach/incubator-storm into STORM-687
STORM-687,182a734e0b4a1db31cd503838bada69f90f690ed,2015-02-25T15:21:34-06:00,1,false,false,true,1,0,,Added STORM-687 to changelog
STORM-688,2a0bb0dcb3d7fa7aa4e71d89ca1a59a2127b4f38,2015-02-24T15:46:09-06:00,1,false,false,true,2,1,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/common/Util.java,STORM-688: update Util to compile under JDK8
STORM-688,0fc2cd57bfc43556095107dd96a23153ad4d587e,2015-02-25T14:53:16-06:00,2,true,false,true,2,1,external/storm-jdbc/src/main/java/org/apache/storm/jdbc/common/Util.java,Merge branch 'STORM-688' of https://github.com/revans2/incubator-storm into STORM-688
STORM-688,d4e9438255c3ea37133f4f8d8a7876c65edb3d39,2015-02-25T15:12:12-06:00,1,false,false,true,1,0,,Added STORM-688 to changelog
STORM-690,23c69c3d23b1a7a1e22e6735e43fb09c0eac297d,2015-03-11T15:32:36-05:00,2,true,false,true,1,1,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisState.java,Merge branch 'STORM-690' of https://github.com/HeartSaVioR/storm into STORM-690
STORM-690,8c39e4c49ab7b1b6f6cc2a5070acf97e2432ca48,2015-03-11T15:43:56-05:00,1,false,false,true,1,0,,Added STORM-690 to Changelog
STORM-693,aadccb4cb2a6602651d31542ecf2c96d72a0edfa,2015-03-02T16:06:58-08:00,1,false,false,true,2,1,external/storm-kafka/src/jvm/storm/kafka/bolt/KafkaBolt.java,"STORM-693: when bolt fails to write tuple, it should report error instead of silently acking."
STORM-693,e63fb2af9086e2b2e688662ca42a4b4d0112274b,2015-03-02T16:06:58-08:00,1,false,false,true,2,1,external/storm-kafka/src/jvm/storm/kafka/bolt/KafkaBolt.java,"STORM-693: when bolt fails to write tuple, it should report error instead of silently acking."
STORM-693,9f57ba9bb8da9781d4091403479864886e261c2b,2015-03-08T10:21:53-07:00,2,true,false,true,2,1,external/storm-kafka/src/jvm/storm/kafka/bolt/KafkaBolt.java,Merge branch 'STORM-693' of https://github.com/Parth-Brahmbhatt/incubator-storm into STORM-693
STORM-693,92836de540ec8ab90d7591b96ba02126e80b5c3a,2015-03-18T10:59:56-04:00,1,false,false,true,1,0,,add STORM-693 to changelog
STORM-694,0af1d08c690b1bed68669e4fd291a7c186ea185c,2015-03-30T12:24:13-05:00,1,false,false,true,1,0,,Fix for STORM-694
STORM-694,1fbaeada6e7eb337bc7d7802c71198d417a8b1d3,2015-04-08T13:44:10-07:00,2,true,false,true,1,0,,Merge branch 'STORM-694' of https://github.com/knusbaum/incubator-storm into STORM-694
STORM-694,e9ac047b0adea339e005aedf13c969474d27edcc,2015-04-08T13:44:55-07:00,1,false,false,true,1,0,,Added STORM-694 to CHANGELOG.
STORM-695,7e36ce579f0dcbcf4dfe5942b906a6e94a1815e8,2015-03-04T22:14:51+09:00,1,false,false,true,1,0,,[STORM-695] storm CLI tool reports zero exit code on error scenario
STORM-695,8b4c65c3fa98c8b270b89b062f6c466792d51aaf,2016-01-05T14:59:04-06:00,2,true,false,true,1,0,,Merge branch 'STORM-695' of https://github.com/Lewuathe/storm into STORM-695
STORM-695,cb1018db0ebf29291ad71d103610620ab06dd82c,2016-01-05T14:59:36-06:00,1,false,false,true,1,0,,Added STORM-695 to Changelog
STORM-703,1f9dc5f861341dd0828dc50ff04cb310061b3249,2015-03-24T09:16:35-05:00,2,true,false,true,1,1,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisMapState.java,Merge branch 'redis-hgetall-fix' of https://github.com/dkatten/storm into STORM-703
STORM-703,549b01a0341437865d47a76f8a1da5d53597513c,2015-03-24T09:39:54-05:00,1,false,false,true,15,0,,Moved to 0.11.0-SNAPSHOT and added STORM-703 to Changelog and README
STORM-708,0201a90aec9a73c75ec7bed640ddf70efb1874d8,2015-03-16T15:33:31-07:00,1,false,false,true,1,0,,STORM-708. CORS support for STORM UI.
STORM-708,2c486b31844a18808364cfb3ff68ec967ec46124,2015-03-22T11:03:42-07:00,1,false,false,true,2,0,,STORM-708. CORS support for STORM UI.
STORM-708,9c0581e2f0c3ce534017c377e1c0ca206dc90634,2015-03-29T21:32:38-07:00,1,false,false,true,2,0,,STORM-708. CORS support for STORM UI. Allow CORS to do POST.
STORM-708,33f1a4ef86852b6f033f512512d4f9969668bfda,2015-03-31T20:43:36-07:00,2,true,false,true,2,0,,Merge branch 'STORM-708' of https://github.com/harshach/incubator-storm into STORM-708
STORM-708,20084ba3405ac0ef089fa5b951e9f64f9e0f6f50,2015-03-31T20:44:13-07:00,1,false,false,true,1,0,,Added STORM-708 to CHANGELOG.
STORM-711,ffb1562cb0eb3fbd916423136fcd3c181fbf6212,2015-03-18T10:15:53-07:00,1,false,false,true,5,5,external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/HBaseBolt.java | external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/HBaseLookupBolt.java | external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/state/HBaseState.java | external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/HdfsBolt.java | external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/SequenceFileBolt.java,STORM-711: modifying all connectors to use collector.reportError instead of logging and use tuple anchoring when emitting a tuple.
STORM-711,fe556e9f7a857158e9bad24cea74b7a063a783de,2015-03-29T21:39:29-07:00,2,true,false,true,5,5,external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/HBaseBolt.java | external/storm-hbase/src/main/java/org/apache/storm/hbase/bolt/HBaseLookupBolt.java | external/storm-hbase/src/main/java/org/apache/storm/hbase/trident/state/HBaseState.java | external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/HdfsBolt.java | external/storm-hdfs/src/main/java/org/apache/storm/hdfs/bolt/SequenceFileBolt.java,Merge branch 'STORM-711' of https://github.com/Parth-Brahmbhatt/incubator-storm into STORM-711
STORM-711,bb38f176de8e5515b6797b3cc86e47ec47fe020c,2015-03-29T21:52:51-07:00,1,false,false,true,1,0,,STORM-711. All connectors should use collector.reportError and tuple anchoring.
STORM-713,1e3bf8c09cb1be6b60ca57fce2b6d859a57e173a,2015-03-19T11:35:59-04:00,1,false,false,true,1,1,external/storm-kafka/src/jvm/storm/kafka/KafkaUtils.java,STORM-713: Include topic information with Kafka metrics.
STORM-713,55c3f22ddacec13273596dbe9618818a33166b36,2015-03-31T21:05:49-07:00,2,true,false,true,1,1,external/storm-kafka/src/jvm/storm/kafka/KafkaUtils.java,Merge branch 'storm-kafka-metrics-with-topic' of https://github.com/chawco/storm into STORM-713
STORM-713,2aaa718094af0d0e931eb3a7a66251268d64896b,2015-03-31T21:06:25-07:00,1,false,false,true,1,0,,Added STORM-713 to CHANGELOG.
STORM-715,a257f54ed3135a9df17f95ff50e993f7b4e7df66,2015-05-28T15:29:09-05:00,2,true,false,true,1,0,,Merge branch 'add-link-to-AssignableMetric' of https://github.com/mnogu/storm into STORM-715
STORM-715,3f50b72a2e8de0fe8022d227b4d3dd14492dd950,2015-05-28T15:29:28-05:00,1,false,false,true,1,0,,Added STORM-715 to Changelog.
STORM-723,13f6e9bca350f2626ab962b4927ae6df8324175e,2015-03-26T09:28:06-05:00,2,true,false,true,2,2,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisStateSetCountQuerier.java | external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisStateSetUpdater.java,Merge branch 'STORM-723' of https://github.com/HeartSaVioR/storm into STORM-723
STORM-723,5c5abdfee6ff2db7839c2faaf1782eb28f0a8723,2015-03-26T09:28:06-05:00,1,false,false,true,2,2,external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisStateSetCountQuerier.java | external/storm-redis/src/main/java/org/apache/storm/redis/trident/state/RedisStateSetUpdater.java,Merge branch 'STORM-723' of https://github.com/HeartSaVioR/storm into STORM-723
STORM-723,6a0ebadea41b3def331a8ee4ca1fb172281499d8,2015-03-26T09:28:55-05:00,1,false,false,true,1,0,,Added STORM-723 to changelog
STORM-723,950bb0b811534782af3e53503ee017d9ba8ac997,2015-03-26T09:28:55-05:00,1,false,false,true,1,0,,Added STORM-723 to changelog
STORM-727,fda686013f90e6bd575af1673ea92d092e3321a4,2015-03-26T14:16:13-07:00,1,false,false,true,1,0,,STORM-727: nimbus_auth_test should not use default nimbus port.
STORM-727,480b63a4b608daf7e5b86c83492af598bb62ff1c,2015-03-30T09:48:10-05:00,2,true,false,true,1,0,,Merge branch 'STORM-727' of https://github.com/Parth-Brahmbhatt/incubator-storm
STORM-727,36e99fa2dfdd13cd43d8fa8c558c670cd7750ed0,2015-03-30T09:51:28-05:00,1,false,false,true,1,0,,Update CHANGELOG for STORM-727
STORM-728,743737cb9159d6f5c33e72c407abff50eaaf8aa6,2015-05-28T15:14:12-05:00,1,false,false,true,1,0,,Merge branch 'storm-728-ui-columns' of https://github.com/d2r/storm into STORM-728
STORM-728,d686079d19fc79187555bb3764171c4a7bba92de,2015-05-28T15:14:12-05:00,2,true,false,true,1,0,,Merge branch 'storm-728-ui-columns' of https://github.com/d2r/storm into STORM-728
STORM-728,f0281ec8a80eb615d10901a4f6cfa7a74fd4e5ab,2015-05-28T15:18:23-05:00,1,false,false,true,1,0,,Added STORM-728 to Changelog
STORM-728,34a0c0908d856130d9582c2299e6822eb300ce34,2015-05-28T15:18:56-05:00,1,false,false,true,1,0,,Added STORM-728 to Changelog
STORM-728,8624fe25050534d7a625c2222ed21c7ba5fc1852,2015-07-17T08:54:32+09:00,2,true,false,true,1,0,,Merge branch 'storm-728-ui-columns-0.9.x' of https://github.com/d2r/storm into 0.9.x-branch
STORM-728,12b4459b0487106495ec49326c640ffebc6cbbd4,2015-07-17T08:56:30+09:00,1,false,false,true,1,0,,add STORM-728 to CHANGELOG.md
STORM-728,3466d35757ef23176e6c47b6edf7ef3654d28bb8,2015-07-17T08:58:24+09:00,1,false,false,true,1,0,,fix version of STORM-728 to STORM-0.9.6 from CHANGELOG.md
STORM-728,c804fbd2ee8795f303f9180bd6b725396041fa99,2015-07-17T09:00:09+09:00,1,false,false,true,1,0,,fix version of STORM-728 to STORM-0.9.6 from CHANGELOG.md
STORM-729,d189d99a0fbd77592a751867f9558ad64abde1df,2015-05-28T15:24:05-05:00,2,true,false,true,1,0,,Merge branch 'storm-729-bolt-comp-window' of https://github.com/d2r/storm into STORM-729
STORM-729,431468b0cba8d1c678d94df58c775eded93a6504,2015-05-28T15:24:35-05:00,1,false,false,true,1,0,,Added STORM-729 to Changelog
STORM-730,fdd26964d73f634d28e6b704677598aa31d62093,2015-04-23T14:13:32-05:00,2,true,false,true,1,0,,Merge branch 'storm-730-extra-brace' of https://github.com/d2r/storm into STORM-730
STORM-730,37a7e8bb05100b0be0b4c79f09b354b2b91c1b6a,2015-04-23T14:13:57-05:00,1,false,false,true,1,0,,Added STORM-730 to Changelog
